geo,Año,Ciclo,Áreas cosechadas
15325,2020,Permanente,3.000000
15325,2020,Permanente,3.000000
15325,2020,Permanente,116.000000
15325,2020,Permanente,5.000000
15325,2020,Permanente,2.000000
15325,2020,Transitorio,55.000000
15325,2020,Transitorio,23.000000
15325,2020,Transitorio,10.000000
15325,2020,Transitorio,20.000000
15325,2020,Transitorio,5.000000
15325,2020,Transitorio,35.000000
15325,2020,Transitorio,16.000000
15325,2020,Transitorio,13.000000
15325,2020,Transitorio,5.500000
15325,2020,Transitorio,2.000000
15332,2020,Transitorio,53.500000
15332,2020,Transitorio,34.000000
15332,2020,Transitorio,2.000000
15332,2020,Transitorio,6.000000
15332,2020,Transitorio,35.000000
15332,2020,Transitorio,2.000000
15332,2020,Transitorio,18.000000
15332,2020,Transitorio,3.000000
15332,2020,Transitorio,10.000000
15332,2020,Transitorio,18.000000
15332,2020,Transitorio,4.000000
15362,2020,Permanente,10.000000
15362,2020,Permanente,6.000000
15362,2020,Transitorio,8.000000
15362,2020,Transitorio,20.000000
15362,2020,Transitorio,4.000000
15367,2020,Permanente,3.000000
15367,2020,Permanente,45.000000
15367,2020,Permanente,47.000000
15367,2020,Permanente,35.000000
15367,2020,Permanente,54.500000
15367,2020,Permanente,2.000000
15367,2020,Permanente,2.000000
15367,2020,Permanente,4.000000
15367,2020,Permanente,30.000000
15367,2020,Permanente,18.000000
15367,2020,Permanente,298.000000
15367,2020,Permanente,41.000000
15367,2020,Permanente,10.000000
15367,2020,Transitorio,30.000000
15367,2020,Transitorio,20.000000
15367,2020,Transitorio,7.000000
15367,2020,Transitorio,6.000000
15367,2020,Transitorio,6.000000
15367,2020,Transitorio,30.000000
15367,2020,Transitorio,400.000000
15367,2020,Transitorio,15.000000
15367,2020,Transitorio,5.000000
15367,2020,Transitorio,6.000000
15367,2020,Transitorio,5.000000
15367,2020,Transitorio,18.000000
15367,2020,Transitorio,300.000000
15368,2020,Permanente,48.000000
15368,2020,Transitorio,9.000000
15368,2020,Transitorio,11.000000
15368,2020,Transitorio,39.000000
15368,2020,Transitorio,2.500000
15368,2020,Transitorio,299.000000
15368,2020,Transitorio,9.000000
15368,2020,Transitorio,11.000000
15368,2020,Transitorio,39.000000
15368,2020,Transitorio,2.500000
15368,2020,Transitorio,199.000000
15377,2020,Permanente,9.000000
15377,2020,Permanente,39.000000
15377,2020,Permanente,4.500000
15377,2020,Permanente,20.000000
15377,2020,Permanente,21.000000
15377,2020,Permanente,30.000000
15377,2020,Transitorio,92.000000
15377,2020,Transitorio,9.000000
15377,2020,Transitorio,11.000000
15377,2020,Transitorio,5.000000
15377,2020,Transitorio,25.000000
15380,2020,Permanente,0.000000
15380,2020,Permanente,0.000000
15380,2020,Permanente,0.000000
15380,2020,Permanente,7.980000
15380,2020,Permanente,78.970000
15380,2020,Transitorio,18.000000
15380,2020,Transitorio,18.000000
15380,2020,Transitorio,11.000000
15380,2020,Transitorio,12.000000
15380,2020,Transitorio,15.000000
15380,2020,Transitorio,1.000000
15380,2020,Transitorio,19.000000
15380,2020,Transitorio,17.000000
15380,2020,Transitorio,7.000000
15380,2020,Transitorio,16.000000
15380,2020,Transitorio,5.000000
15380,2020,Transitorio,10.000000
15380,2020,Transitorio,9.000000
15380,2020,Transitorio,10.000000
15401,2020,Permanente,4.000000
15401,2020,Permanente,4.000000
15401,2020,Permanente,8.000000
15401,2020,Permanente,9.000000
15401,2020,Transitorio,5.000000
15401,2020,Transitorio,210.000000
15401,2020,Transitorio,1.000000
15401,2020,Transitorio,6.000000
15401,2020,Transitorio,5.000000
15401,2020,Transitorio,1.000000
15401,2020,Transitorio,5.000000
15403,2020,Permanente,0.800000
15403,2020,Permanente,1.000000
15403,2020,Permanente,25.000000
15403,2020,Permanente,2.000000
15403,2020,Permanente,4.000000
15403,2020,Permanente,2.000000
15403,2020,Transitorio,0.700000
15403,2020,Transitorio,20.000000
15403,2020,Transitorio,5.000000
15403,2020,Transitorio,2.000000
15403,2020,Transitorio,1.000000
15403,2020,Transitorio,1.400000
15403,2020,Transitorio,0.500000
15403,2020,Transitorio,6.500000
15403,2020,Transitorio,5.500000
15403,2020,Transitorio,1.000000
15403,2020,Transitorio,23.000000
15403,2020,Transitorio,5.000000
15403,2020,Transitorio,2.000000
15403,2020,Transitorio,3.000000
15403,2020,Transitorio,3.000000
15403,2020,Transitorio,1.000000
15403,2020,Transitorio,3.000000
15403,2020,Transitorio,3.000000
15403,2020,Transitorio,10.000000
15403,2020,Transitorio,2.000000
15407,2020,Transitorio,33.000000
15407,2020,Permanente,0.000000
15407,2020,Permanente,14.000000
15407,2020,Permanente,16.000000
15407,2020,Transitorio,40.000000
15407,2020,Transitorio,131.000000
15407,2020,Transitorio,536.000000
15407,2020,Transitorio,48.000000
15407,2020,Transitorio,111.000000
15407,2020,Transitorio,29.000000
15407,2020,Transitorio,90.000000
15407,2020,Transitorio,520.000000
15407,2020,Transitorio,95.000000
15425,2020,Permanente,0.000000
15425,2020,Permanente,2.000000
15425,2020,Permanente,0.000000
15425,2020,Permanente,58.000000
15425,2020,Permanente,2.000000
15425,2020,Transitorio,80.000000
15425,2020,Transitorio,8.000000
15425,2020,Transitorio,7.000000
15425,2020,Transitorio,3.000000
15425,2020,Transitorio,11.000000
15425,2020,Transitorio,10.000000
15425,2020,Transitorio,2.000000
15425,2020,Transitorio,3.000000
15425,2020,Transitorio,3.000000
15425,2020,Transitorio,10.000000
15442,2020,Permanente,15.000000
15442,2020,Permanente,13.000000
15442,2020,Permanente,5.000000
15442,2020,Permanente,1.500000
15442,2020,Permanente,0.000000
15442,2020,Permanente,4.000000
15442,2020,Permanente,10.000000
15442,2020,Permanente,5.500000
15442,2020,Permanente,6.800000
15442,2020,Permanente,9.500000
15442,2020,Permanente,110.000000
15442,2020,Permanente,229.400000
15442,2020,Transitorio,39.800000
15442,2020,Transitorio,10.000000
15442,2020,Transitorio,199.900000
15442,2020,Transitorio,40.000000
15442,2020,Transitorio,1.000000
15442,2020,Transitorio,9.000000
15442,2020,Transitorio,0.000000
15455,2020,Permanente,1.000000
15455,2020,Permanente,3.000000
15455,2020,Permanente,1.000000
15455,2020,Permanente,10.500000
15455,2020,Permanente,3.000000
15455,2020,Permanente,9.000000
15455,2020,Permanente,17.000000
15455,2020,Permanente,8.000000
15455,2020,Permanente,3.000000
15455,2020,Permanente,196.000000
15455,2020,Permanente,60.000000
15455,2020,Permanente,0.000000
15455,2020,Transitorio,21.000000
15455,2020,Transitorio,22.000000
15455,2020,Transitorio,4.000000
15455,2020,Transitorio,70.000000
15455,2020,Transitorio,21.000000
15455,2020,Transitorio,22.000000
15455,2020,Transitorio,4.000000
15455,2020,Transitorio,70.000000
15464,2020,Permanente,0.000000
15464,2020,Transitorio,20.000000
15464,2020,Transitorio,140.000000
15464,2020,Transitorio,42.000000
15466,2020,Transitorio,0.300000
15466,2020,Permanente,0.200000
15466,2020,Permanente,1.500000
15466,2020,Permanente,2.500000
15466,2020,Permanente,0.500000
15466,2020,Permanente,0.500000
15466,2020,Permanente,2.000000
15466,2020,Transitorio,5.000000
15466,2020,Transitorio,0.500000
15466,2020,Transitorio,0.500000
15466,2020,Transitorio,0.200000
15466,2020,Transitorio,1.000000
15466,2020,Transitorio,1.000000
15466,2020,Transitorio,1.000000
15466,2020,Transitorio,0.500000
15466,2020,Transitorio,0.800000
15466,2020,Transitorio,5.000000
15466,2020,Transitorio,10.000000
15466,2020,Transitorio,50.000000
15466,2020,Transitorio,10.000000
15466,2020,Transitorio,0.500000
15466,2020,Transitorio,0.200000
15466,2020,Transitorio,3.000000
15466,2020,Transitorio,1.000000
15466,2020,Transitorio,0.500000
15466,2020,Transitorio,0.500000
15466,2020,Transitorio,4.000000
15466,2020,Transitorio,5.000000
15466,2020,Transitorio,40.000000
15466,2020,Transitorio,5.000000
15469,2020,Permanente,162.000000
15469,2020,Permanente,93.000000
15469,2020,Permanente,18.000000
15469,2020,Permanente,27.000000
15469,2020,Permanente,41.000000
15469,2020,Permanente,100.000000
15469,2020,Permanente,655.000000
15469,2020,Transitorio,200.000000
15469,2020,Transitorio,4.000000
15469,2020,Transitorio,170.000000
15469,2020,Transitorio,100.000000
15469,2020,Transitorio,3.000000
15469,2020,Transitorio,70.000000
15476,2020,Permanente,4.000000
15476,2020,Permanente,0.000000
15476,2020,Transitorio,50.000000
15476,2020,Transitorio,4.000000
15476,2020,Transitorio,20.000000
15476,2020,Transitorio,4.000000
15476,2020,Transitorio,900.000000
15476,2020,Transitorio,14.000000
15476,2020,Transitorio,2.000000
15476,2020,Transitorio,470.000000
15476,2020,Transitorio,4.000000
15480,2020,Permanente,32.000000
15480,2020,Permanente,6.000000
15480,2020,Permanente,8.000000
15480,2020,Permanente,0.000000
15480,2020,Permanente,41.000000
15480,2020,Permanente,70.000000
15480,2020,Transitorio,5.000000
15480,2020,Transitorio,4.000000
15480,2020,Transitorio,50.000000
15480,2020,Transitorio,20.000000
15480,2020,Transitorio,5.000000
15480,2020,Transitorio,50.000000
15491,2020,Permanente,18.000000
15491,2020,Permanente,7.000000
15491,2020,Permanente,10.000000
15491,2020,Permanente,5.000000
15491,2020,Transitorio,20.000000
15491,2020,Transitorio,3.000000
15491,2020,Transitorio,90.000000
15491,2020,Transitorio,1.000000
15491,2020,Transitorio,4.000000
15491,2020,Transitorio,15.000000
15491,2020,Transitorio,33.000000
15491,2020,Transitorio,48.000000
15491,2020,Transitorio,5.000000
15491,2020,Transitorio,12.000000
15491,2020,Transitorio,2.000000
15491,2020,Transitorio,110.000000
15491,2020,Transitorio,4.000000
15491,2020,Transitorio,1.000000
15491,2020,Transitorio,8.000000
15491,2020,Transitorio,8.000000
15491,2020,Transitorio,40.000000
15491,2020,Transitorio,55.000000
15494,2020,Permanente,450.000000
15494,2020,Permanente,150.000000
15494,2020,Permanente,35.000000
15494,2020,Permanente,13.000000
15494,2020,Permanente,38.000000
15494,2020,Permanente,691.000000
15494,2020,Permanente,12.000000
15494,2020,Permanente,13.000000
15494,2020,Transitorio,53.000000
15494,2020,Transitorio,28.000000
15494,2020,Transitorio,26.000000
15494,2020,Transitorio,55.000000
15494,2020,Transitorio,158.000000
15494,2020,Transitorio,21.000000
15494,2020,Transitorio,5.000000
15494,2020,Transitorio,190.000000
15500,2020,Permanente,0.000000
15500,2020,Permanente,5.000000
15500,2020,Permanente,1.000000
15500,2020,Permanente,32.000000
15500,2020,Permanente,2.000000
15500,2020,Permanente,31.000000
15500,2020,Transitorio,67.000000
15500,2020,Transitorio,6.000000
15500,2020,Transitorio,6.000000
15500,2020,Transitorio,12.000000
15500,2020,Transitorio,83.000000
15500,2020,Transitorio,16.000000
15500,2020,Transitorio,6.000000
15500,2020,Transitorio,6.000000
15500,2020,Transitorio,12.000000
15500,2020,Transitorio,81.000000
15507,2020,Permanente,213.000000
15507,2020,Permanente,4.000000
15507,2020,Permanente,10.000000
15507,2020,Permanente,23.000000
15507,2020,Permanente,170.000000
15507,2020,Permanente,36.000000
15507,2020,Transitorio,55.000000
15507,2020,Transitorio,75.000000
15507,2020,Transitorio,20.000000
15507,2020,Transitorio,60.000000
15511,2020,Permanente,0.000000
15511,2020,Permanente,2.000000
15511,2020,Permanente,23.000000
15511,2020,Permanente,3.000000
15511,2020,Permanente,6.000000
15511,2020,Permanente,10.000000
15511,2020,Transitorio,11.000000
15511,2020,Transitorio,7.000000
15511,2020,Transitorio,7.000000
15511,2020,Transitorio,20.000000
15511,2020,Transitorio,5.000000
15511,2020,Transitorio,12.000000
15511,2020,Transitorio,5.000000
15511,2020,Transitorio,9.000000
15511,2020,Transitorio,7.000000
15511,2020,Transitorio,9.000000
15511,2020,Transitorio,30.000000
15511,2020,Transitorio,4.000000
15511,2020,Transitorio,9.000000
15511,2020,Transitorio,4.000000
15514,2020,Permanente,6.000000
15514,2020,Permanente,4.000000
15514,2020,Permanente,4.000000
15514,2020,Permanente,0.000000
15514,2020,Permanente,5.000000
15514,2020,Permanente,3.000000
15514,2020,Permanente,19.000000
15514,2020,Permanente,46.000000
15514,2020,Permanente,6.000000
15514,2020,Transitorio,25.000000
15514,2020,Transitorio,34.000000
15514,2020,Transitorio,3.000000
15514,2020,Transitorio,41.000000
15516,2020,Permanente,10.100000
15516,2020,Permanente,41.900000
15516,2020,Permanente,92.100000
15516,2020,Permanente,2.300000
15516,2020,Transitorio,32.000000
15516,2020,Transitorio,45.000000
15516,2020,Transitorio,60.000000
15516,2020,Transitorio,2.200000
15516,2020,Transitorio,50.000000
15516,2020,Transitorio,25.500000
15516,2020,Transitorio,25.000000
15516,2020,Transitorio,64.000000
15516,2020,Transitorio,9.000000
15516,2020,Transitorio,70.000000
15518,2020,Permanente,15.000000
15518,2020,Permanente,63.000000
15518,2020,Permanente,49.000000
15518,2020,Permanente,26.000000
15518,2020,Permanente,10.000000
15518,2020,Transitorio,29.000000
15518,2020,Transitorio,14.000000
15518,2020,Transitorio,8.000000
15518,2020,Transitorio,23.000000
15522,2020,Permanente,2.000000
15522,2020,Permanente,0.000000
15522,2020,Permanente,1.000000
15522,2020,Permanente,0.000000
15522,2020,Permanente,0.000000
15522,2020,Transitorio,13.000000
15522,2020,Transitorio,17.000000
15522,2020,Transitorio,15.000000
15522,2020,Transitorio,46.000000
15522,2020,Transitorio,9.000000
15522,2020,Transitorio,24.000000
15522,2020,Transitorio,11.000000
15522,2020,Transitorio,9.000000
15522,2020,Transitorio,2.000000
15522,2020,Transitorio,41.000000
15522,2020,Transitorio,1.000000
15522,2020,Transitorio,6.000000
15522,2020,Transitorio,18.000000
15531,2020,Permanente,289.000000
15531,2020,Permanente,412.000000
15531,2020,Permanente,300.000000
15531,2020,Permanente,9.000000
15531,2020,Permanente,50.000000
15531,2020,Permanente,63.000000
15531,2020,Permanente,218.000000
15531,2020,Permanente,10.000000
15531,2020,Permanente,357.000000
15531,2020,Permanente,3.000000
15531,2020,Permanente,2.000000
15531,2020,Permanente,1.000000
15531,2020,Permanente,106.000000
15531,2020,Permanente,5.000000
15531,2020,Transitorio,20.000000
15531,2020,Transitorio,2.000000
15531,2020,Transitorio,20.000000
15531,2020,Transitorio,20.000000
15531,2020,Transitorio,7.000000
15531,2020,Transitorio,15.000000
15531,2020,Transitorio,5.000000
15531,2020,Transitorio,1.000000
15531,2020,Transitorio,3.000000
15531,2020,Transitorio,5.000000
15531,2020,Transitorio,5.000000
15531,2020,Transitorio,5.000000
15533,2020,Permanente,1.000000
15533,2020,Permanente,0.000000
15533,2020,Permanente,1.000000
15533,2020,Permanente,2.000000
15533,2020,Permanente,1.000000
15533,2020,Permanente,2.000000
15533,2020,Permanente,29.000000
15533,2020,Permanente,1.000000
15533,2020,Transitorio,65.000000
15533,2020,Transitorio,1.000000
15533,2020,Transitorio,2.000000
15533,2020,Transitorio,27.000000
15533,2020,Transitorio,4.000000
15537,2020,Permanente,0.800000
15537,2020,Permanente,2.000000
15537,2020,Permanente,4.000000
15537,2020,Permanente,0.000000
15537,2020,Permanente,1.000000
15537,2020,Permanente,1.000000
15537,2020,Permanente,1.000000
15537,2020,Transitorio,4.000000
15537,2020,Transitorio,33.000000
15537,2020,Transitorio,2.000000
15537,2020,Transitorio,8.000000
15537,2020,Transitorio,1.000000
15537,2020,Transitorio,24.000000
15537,2020,Transitorio,1.000000
15537,2020,Transitorio,2.000000
15537,2020,Transitorio,8.000000
15537,2020,Transitorio,1.000000
15537,2020,Transitorio,11.000000
15542,2020,Permanente,8.500000
15542,2020,Transitorio,109.000000
15542,2020,Transitorio,123.000000
15542,2020,Transitorio,57.000000
15542,2020,Transitorio,300.000000
15550,2020,Permanente,1.000000
15550,2020,Permanente,2.500000
15550,2020,Permanente,61.000000
15550,2020,Transitorio,25.000000
15550,2020,Transitorio,10.000000
15550,2020,Transitorio,6.000000
15572,2020,Permanente,11.000000
15572,2020,Permanente,0.000000
15572,2020,Permanente,11.000000
15572,2020,Permanente,0.000000
15572,2020,Permanente,416.000000
15572,2020,Permanente,2.000000
15572,2020,Transitorio,26.000000
15572,2020,Transitorio,8.000000
15572,2020,Transitorio,2.000000
15572,2020,Transitorio,5.000000
15572,2020,Transitorio,10.000000
15572,2020,Transitorio,28.000000
15572,2020,Transitorio,5.000000
15572,2020,Transitorio,2.000000
15572,2020,Transitorio,8.000000
15572,2020,Transitorio,11.000000
15580,2020,Permanente,169.000000
15580,2020,Permanente,10.000000
15580,2020,Permanente,90.000000
15580,2020,Permanente,10.000000
15580,2020,Permanente,197.000000
15580,2020,Transitorio,40.000000
15580,2020,Transitorio,150.000000
15580,2020,Transitorio,35.000000
15580,2020,Transitorio,50.000000
15599,2020,Permanente,5.000000
15599,2020,Permanente,0.000000
15599,2020,Permanente,2.000000
15599,2020,Permanente,7.000000
15599,2020,Permanente,46.000000
15599,2020,Permanente,60.000000
15599,2020,Permanente,40.000000
15599,2020,Transitorio,28.000000
15599,2020,Transitorio,9.000000
15599,2020,Transitorio,35.000000
15599,2020,Transitorio,38.000000
15599,2020,Transitorio,30.000000
15599,2020,Transitorio,96.000000
15599,2020,Transitorio,140.000000
15599,2020,Transitorio,12.000000
15599,2020,Transitorio,9.000000
15599,2020,Transitorio,20.000000
15599,2020,Transitorio,95.000000
15599,2020,Transitorio,12.000000
15600,2020,Permanente,291.000000
15600,2020,Permanente,2.000000
15600,2020,Permanente,15.000000
15600,2020,Permanente,4.000000
15600,2020,Permanente,9.000000
15600,2020,Permanente,4.000000
15600,2020,Permanente,12.000000
15600,2020,Permanente,7.000000
15600,2020,Permanente,10.000000
15600,2020,Permanente,6.000000
15600,2020,Transitorio,46.000000
15600,2020,Transitorio,81.000000
15600,2020,Transitorio,4.000000
15600,2020,Transitorio,7.000000
15600,2020,Transitorio,50.000000
15600,2020,Transitorio,10.000000
15600,2020,Transitorio,11.000000
15600,2020,Transitorio,272.000000
15600,2020,Transitorio,46.000000
15600,2020,Transitorio,81.000000
15600,2020,Transitorio,4.000000
15600,2020,Transitorio,7.000000
15600,2020,Transitorio,31.000000
15600,2020,Transitorio,10.000000
15600,2020,Transitorio,11.000000
15600,2020,Transitorio,272.000000
15621,2020,Permanente,1.000000
15621,2020,Permanente,1.000000
15621,2020,Permanente,3.000000
15621,2020,Permanente,4.000000
15621,2020,Permanente,8.000000
15621,2020,Permanente,2.000000
15621,2020,Permanente,26.000000
15621,2020,Permanente,17.000000
15621,2020,Permanente,1.000000
15621,2020,Permanente,1.000000
15621,2020,Permanente,55.000000
15621,2020,Permanente,8.000000
15621,2020,Permanente,0.000000
15621,2020,Permanente,1.000000
15621,2020,Transitorio,17.000000
15621,2020,Transitorio,5.000000
15621,2020,Transitorio,1.000000
15621,2020,Transitorio,10.000000
15621,2020,Transitorio,5.000000
15621,2020,Transitorio,13.000000
15621,2020,Transitorio,4.000000
15621,2020,Transitorio,7.000000
15621,2020,Transitorio,3.000000
15632,2020,Permanente,9.000000
15632,2020,Permanente,333.000000
15632,2020,Permanente,120.000000
15632,2020,Transitorio,170.000000
15632,2020,Transitorio,43.000000
15632,2020,Transitorio,2100.000000
15632,2020,Transitorio,450.000000
15632,2020,Transitorio,55.000000
15632,2020,Transitorio,2500.000000
15632,2020,Transitorio,750.000000
15638,2020,Transitorio,75.000000
15638,2020,Transitorio,82.000000
15638,2020,Transitorio,64.000000
15638,2020,Transitorio,51.000000
15646,2020,Permanente,0.000000
15646,2020,Permanente,1.000000
15646,2020,Permanente,0.000000
15646,2020,Transitorio,10.000000
15646,2020,Transitorio,230.000000
15646,2020,Transitorio,340.000000
15646,2020,Transitorio,33.000000
15646,2020,Transitorio,25.000000
15646,2020,Transitorio,10.000000
15646,2020,Transitorio,135.000000
15646,2020,Transitorio,3.000000
15646,2020,Transitorio,500.000000
15646,2020,Transitorio,190.000000
15646,2020,Transitorio,400.000000
15646,2020,Transitorio,15.000000
15646,2020,Transitorio,25.000000
15646,2020,Transitorio,13.000000
15646,2020,Transitorio,90.000000
15646,2020,Transitorio,850.000000
15660,2020,Permanente,9.000000
15660,2020,Permanente,3.000000
15660,2020,Permanente,4.000000
15660,2020,Permanente,28.000000
15660,2020,Permanente,1.500000
15660,2020,Permanente,12.000000
15660,2020,Permanente,22.000000
15660,2020,Transitorio,2.000000
15660,2020,Transitorio,2.000000
15660,2020,Transitorio,1.000000
15660,2020,Transitorio,1.000000
15660,2020,Transitorio,1.000000
15660,2020,Transitorio,2.000000
15660,2020,Transitorio,1.000000
15660,2020,Transitorio,1.000000
15660,2020,Transitorio,1.000000
15660,2020,Transitorio,1.000000
15660,2020,Transitorio,1.000000
15660,2020,Transitorio,2.000000
15664,2020,Permanente,0.000000
15664,2020,Permanente,1.000000
15664,2020,Permanente,0.500000
15664,2020,Permanente,0.500000
15664,2020,Permanente,1.000000
15664,2020,Permanente,2.000000
15664,2020,Permanente,33.000000
15664,2020,Permanente,0.500000
15664,2020,Permanente,35.000000
15664,2020,Permanente,0.500000
15664,2020,Transitorio,25.000000
15664,2020,Transitorio,0.500000
15664,2020,Transitorio,1.000000
15664,2020,Transitorio,0.000000
15664,2020,Transitorio,10.000000
15664,2020,Transitorio,15.000000
15664,2020,Transitorio,0.500000
15664,2020,Transitorio,1.000000
15664,2020,Transitorio,10.000000
15667,2020,Permanente,6.000000
15667,2020,Permanente,2.000000
15667,2020,Permanente,2.000000
15667,2020,Permanente,4.000000
15667,2020,Permanente,42.000000
15667,2020,Transitorio,68.000000
15667,2020,Transitorio,77.000000
15667,2020,Transitorio,65.000000
15667,2020,Transitorio,140.000000
15673,2020,Permanente,4.000000
15673,2020,Permanente,55.000000
15673,2020,Permanente,6.000000
15673,2020,Permanente,24.000000
15673,2020,Permanente,45.000000
15673,2020,Transitorio,40.000000
15673,2020,Transitorio,150.000000
15673,2020,Transitorio,0.000000
15673,2020,Transitorio,2.000000
15673,2020,Transitorio,14.000000
15673,2020,Transitorio,5.000000
15673,2020,Transitorio,50.000000
15673,2020,Transitorio,4.000000
15673,2020,Transitorio,0.000000
15673,2020,Transitorio,1.000000
15673,2020,Transitorio,12.000000
15676,2020,Permanente,5.000000
15676,2020,Permanente,4.000000
15676,2020,Permanente,3.000000
15676,2020,Permanente,1.000000
15676,2020,Permanente,2.000000
15676,2020,Permanente,4.000000
15676,2020,Transitorio,30.000000
15676,2020,Transitorio,6.000000
15676,2020,Transitorio,15.000000
15676,2020,Transitorio,5.000000
15676,2020,Transitorio,12.000000
15676,2020,Transitorio,8.000000
15676,2020,Transitorio,15.000000
15676,2020,Transitorio,5.000000
15681,2020,Permanente,101.000000
15681,2020,Permanente,29.000000
15681,2020,Permanente,3.000000
15681,2020,Permanente,13.000000
15681,2020,Permanente,0.000000
15681,2020,Permanente,1.000000
15681,2020,Permanente,2.000000
15681,2020,Permanente,7.000000
15681,2020,Permanente,75.000000
15681,2020,Permanente,39.000000
15681,2020,Transitorio,50.000000
15681,2020,Transitorio,12.000000
15681,2020,Transitorio,53.000000
15681,2020,Transitorio,55.000000
15681,2020,Transitorio,8.000000
15681,2020,Transitorio,0.000000
15686,2020,Permanente,20.000000
15686,2020,Permanente,30.000000
15686,2020,Permanente,51.000000
15686,2020,Transitorio,18.000000
15686,2020,Transitorio,50.000000
15686,2020,Transitorio,20.000000
15686,2020,Transitorio,50.000000
15690,2020,Permanente,0.000000
15690,2020,Permanente,0.000000
15690,2020,Permanente,13.000000
15690,2020,Permanente,0.000000
15690,2020,Permanente,1.000000
15690,2020,Permanente,1.000000
15690,2020,Permanente,0.000000
15690,2020,Permanente,0.000000
15690,2020,Permanente,3.000000
15690,2020,Permanente,2.000000
15690,2020,Permanente,0.000000
15690,2020,Permanente,1.000000
15690,2020,Permanente,0.000000
15690,2020,Permanente,31.000000
15690,2020,Permanente,1.000000
15690,2020,Transitorio,28.000000
15690,2020,Transitorio,1.000000
15690,2020,Transitorio,3.000000
15690,2020,Transitorio,1.000000
15690,2020,Transitorio,1.500000
15690,2020,Transitorio,2.000000
15690,2020,Transitorio,69.000000
15690,2020,Transitorio,40.000000
15690,2020,Transitorio,5.000000
15690,2020,Transitorio,2.000000
15690,2020,Transitorio,3.000000
15690,2020,Transitorio,3.000000
15690,2020,Transitorio,2.000000
15690,2020,Transitorio,15.000000
15693,2020,Permanente,0.000000
15693,2020,Permanente,8.000000
15693,2020,Transitorio,35.000000
15693,2020,Transitorio,20.000000
15693,2020,Transitorio,7.000000
15693,2020,Transitorio,5.000000
15693,2020,Transitorio,6.000000
15693,2020,Transitorio,6.000000
15693,2020,Transitorio,8.000000
15693,2020,Transitorio,5.000000
15693,2020,Transitorio,28.000000
15693,2020,Transitorio,31.000000
15693,2020,Transitorio,18.000000
15693,2020,Transitorio,5.000000
15693,2020,Transitorio,6.000000
15693,2020,Transitorio,5.000000
15693,2020,Transitorio,8.000000
15693,2020,Transitorio,9.000000
15693,2020,Transitorio,4.000000
15693,2020,Transitorio,40.000000
15693,2020,Transitorio,20.000000
15696,2020,Permanente,3.000000
15696,2020,Permanente,10.000000
15696,2020,Permanente,1.000000
15696,2020,Permanente,0.000000
15696,2020,Transitorio,18.000000
15696,2020,Transitorio,60.000000
15696,2020,Transitorio,40.000000
15696,2020,Transitorio,13.000000
15696,2020,Transitorio,55.000000
15720,2020,Permanente,0.000000
15720,2020,Permanente,0.000000
15720,2020,Permanente,10.000000
15720,2020,Permanente,0.000000
15720,2020,Permanente,11.000000
15720,2020,Permanente,1.000000
15720,2020,Permanente,0.000000
15720,2020,Permanente,5.000000
15720,2020,Permanente,8.000000
15720,2020,Permanente,0.000000
15720,2020,Transitorio,1.000000
15720,2020,Transitorio,20.000000
15720,2020,Transitorio,1.000000
15720,2020,Transitorio,0.500000
15720,2020,Transitorio,0.000000
15720,2020,Transitorio,1.000000
15720,2020,Transitorio,3.000000
15720,2020,Transitorio,100.000000
15720,2020,Transitorio,2.000000
15720,2020,Transitorio,1.000000
15720,2020,Transitorio,10.000000
15720,2020,Transitorio,2.300000
15720,2020,Transitorio,3.000000
15720,2020,Transitorio,0.000000
15720,2020,Transitorio,1.000000
15720,2020,Transitorio,1.500000
15720,2020,Transitorio,5.000000
15723,2020,Permanente,0.000000
15723,2020,Transitorio,1.000000
15723,2020,Transitorio,14.000000
15723,2020,Transitorio,1.000000
15723,2020,Transitorio,8.000000
15723,2020,Transitorio,2.000000
15723,2020,Transitorio,4.000000
15740,2020,Permanente,2.000000
15740,2020,Permanente,2.000000
15740,2020,Permanente,3.000000
15740,2020,Transitorio,320.000000
15740,2020,Transitorio,35.000000
15740,2020,Transitorio,320.000000
15740,2020,Transitorio,60.000000
15740,2020,Transitorio,320.000000
15740,2020,Transitorio,6.000000
15740,2020,Transitorio,5.000000
15740,2020,Transitorio,5.000000
15740,2020,Transitorio,3400.000000
15740,2020,Transitorio,45.000000
15740,2020,Transitorio,300.000000
15740,2020,Transitorio,35.000000
15740,2020,Transitorio,300.000000
15740,2020,Transitorio,60.000000
15740,2020,Transitorio,250.000000
15740,2020,Transitorio,5.000000
15740,2020,Transitorio,5.000000
15740,2020,Transitorio,6.000000
15740,2020,Transitorio,3400.000000
15740,2020,Transitorio,45.000000
15753,2020,Permanente,9.000000
15753,2020,Permanente,7.000000
15753,2020,Permanente,10.000000
15753,2020,Permanente,3.000000
15753,2020,Permanente,8.000000
15753,2020,Permanente,7.000000
15753,2020,Permanente,4.000000
15753,2020,Permanente,15.000000
15753,2020,Permanente,15.000000
15753,2020,Permanente,5.000000
15753,2020,Permanente,6.000000
15753,2020,Permanente,8.000000
15753,2020,Permanente,8.000000
15753,2020,Permanente,20.000000
15753,2020,Permanente,4.000000
15753,2020,Permanente,5.000000
15753,2020,Transitorio,2.000000
15753,2020,Transitorio,95.000000
15753,2020,Transitorio,18.000000
15753,2020,Transitorio,15.000000
15753,2020,Transitorio,9.000000
